hpo_id,hpo_name,ncbi_gene_id,gene_symbol
HP:0100763,Abnormality of the lymphatic system,4853,NOTCH2
HP:0100763,Abnormality of the lymphatic system,338328,GPIHBP1
HP:0100763,Abnormality of the lymphatic system,80216,ALPK1
HP:0100763,Abnormality of the lymphatic system,3055,HCK
HP:0100763,Abnormality of the lymphatic system,335,APOA1
HP:0100763,Abnormality of the lymphatic system,567,B2M
HP:0100763,Abnormality of the lymphatic system,4069,LYZ
HP:0100763,Abnormality of the lymphatic system,2243,FGA
HP:0100763,Abnormality of the lymphatic system,7840,ALMS1
HP:0100763,Abnormality of the lymphatic system,5828,PEX2
HP:0100763,Abnormality of the lymphatic system,64135,IFIH1
HP:0100763,Abnormality of the lymphatic system,3662,IRF4
HP:0100763,Abnormality of the lymphatic system,8813,DPM1
HP:0100763,Abnormality of the lymphatic system,50628,GEMIN4
HP:0100763,Abnormality of the lymphatic system,57817,HAMP
HP:0100763,Abnormality of the lymphatic system,84317,CCDC115
HP:0100763,Abnormality of the lymphatic system,9780,PIEZO1
HP:0100763,Abnormality of the lymphatic system,9780,PIEZO1
HP:0100763,Abnormality of the lymphatic system,9780,PIEZO1
HP:0100763,Abnormality of the lymphatic system,64241,ABCG8
HP:0100763,Abnormality of the lymphatic system,28962,OSTM1
HP:0100763,Abnormality of the lymphatic system,93183,PIGM
HP:0100763,Abnormality of the lymphatic system,284119,CAVIN1
HP:0100763,Abnormality of the lymphatic system,57410,SCYL1
HP:0100763,Abnormality of the lymphatic system,219285,SAMD9L
HP:0100763,Abnormality of the lymphatic system,6888,TALDO1
HP:0100763,Abnormality of the lymphatic system,56052,ALG1
HP:0100763,Abnormality of the lymphatic system,91949,COG7
HP:0100763,Abnormality of the lymphatic system,7167,TPI1
HP:0100763,Abnormality of the lymphatic system,26160,IFT172
HP:0100763,Abnormality of the lymphatic system,84529,CDIN1
HP:0100763,Abnormality of the lymphatic system,79848,CSPP1
HP:0100763,Abnormality of the lymphatic system,6513,SLC2A1
HP:0100763,Abnormality of the lymphatic system,6513,SLC2A1
HP:0100763,Abnormality of the lymphatic system,11133,KPTN
HP:0100763,Abnormality of the lymphatic system,5156,PDGFRA
HP:0100763,Abnormality of the lymphatic system,79796,ALG9
HP:0100763,Abnormality of the lymphatic system,79650,USB1
HP:0100763,Abnormality of the lymphatic system,79650,USB1
HP:0100763,Abnormality of the lymphatic system,411,ARSB
HP:0100763,Abnormality of the lymphatic system,669,BPGM
HP:0100763,Abnormality of the lymphatic system,91147,TMEM67
HP:0100763,Abnormality of the lymphatic system,91147,TMEM67
HP:0100763,Abnormality of the lymphatic system,169792,GLIS3
HP:0100763,Abnormality of the lymphatic system,9076,CLDN1
HP:0100763,Abnormality of the lymphatic system,9076,CLDN1
HP:0100763,Abnormality of the lymphatic system,9663,LPIN2
HP:0100763,Abnormality of the lymphatic system,3930,LBR
HP:0100763,Abnormality of the lymphatic system,51218,GLRX5
HP:0100763,Abnormality of the lymphatic system,2821,GPI
HP:0100763,Abnormality of the lymphatic system,6663,SOX10
HP:0100763,Abnormality of the lymphatic system,3248,HPGD
HP:0100763,Abnormality of the lymphatic system,6578,SLCO2A1
HP:0100763,Abnormality of the lymphatic system,9056,SLC7A7
HP:0100763,Abnormality of the lymphatic system,57511,COG6
HP:0100763,Abnormality of the lymphatic system,56623,INPP5E
HP:0100763,Abnormality of the lymphatic system,23322,RPGRIP1L
HP:0100763,Abnormality of the lymphatic system,57545,CC2D2A
HP:0100763,Abnormality of the lymphatic system,25839,COG4
HP:0100763,Abnormality of the lymphatic system,2328,FMO3
HP:0100763,Abnormality of the lymphatic system,5265,SERPINA1
HP:0100763,Abnormality of the lymphatic system,10367,MICU1
HP:0100763,Abnormality of the lymphatic system,26580,BSCL2
HP:0100763,Abnormality of the lymphatic system,2517,FUCA1
HP:0100763,Abnormality of the lymphatic system,2548,GAA
HP:0100763,Abnormality of the lymphatic system,5205,ATP8B1
HP:0100763,Abnormality of the lymphatic system,2065,ERBB3
HP:0100763,Abnormality of the lymphatic system,7040,TGFB1
HP:0100763,Abnormality of the lymphatic system,23534,TNPO3
HP:0100763,Abnormality of the lymphatic system,6689,SPIB
HP:0100763,Abnormality of the lymphatic system,5450,POU2AF1
HP:0100763,Abnormality of the lymphatic system,9966,TNFSF15
HP:0100763,Abnormality of the lymphatic system,79258,MMEL1
HP:0100763,Abnormality of the lymphatic system,1718,DHCR24
HP:0100763,Abnormality of the lymphatic system,27031,NPHP3
HP:0100763,Abnormality of the lymphatic system,83737,ITCH
HP:0100763,Abnormality of the lymphatic system,3098,HK1
HP:0100763,Abnormality of the lymphatic system,100506658,OCLN
HP:0100763,Abnormality of the lymphatic system,10577,NPC2
HP:0100763,Abnormality of the lymphatic system,2819,GPD1
HP:0100763,Abnormality of the lymphatic system,10020,GNE
HP:0100763,Abnormality of the lymphatic system,26503,SLC17A5
HP:0100763,Abnormality of the lymphatic system,4724,NDUFS4
HP:0100763,Abnormality of the lymphatic system,3458,IFNG
HP:0100763,Abnormality of the lymphatic system,81570,CLPB
HP:0100763,Abnormality of the lymphatic system,10464,PIBF1
HP:0100763,Abnormality of the lymphatic system,80169,CTC1
HP:0100763,Abnormality of the lymphatic system,26277,TINF2
HP:0100763,Abnormality of the lymphatic system,55651,NHP2
HP:0100763,Abnormality of the lymphatic system,55135,WRAP53
HP:0100763,Abnormality of the lymphatic system,51750,RTEL1
HP:0100763,Abnormality of the lymphatic system,7012,TERC
HP:0100763,Abnormality of the lymphatic system,55505,NOP10
HP:0100763,Abnormality of the lymphatic system,5073,PARN
HP:0100763,Abnormality of the lymphatic system,1736,DKC1
HP:0100763,Abnormality of the lymphatic system,7298,TYMS
HP:0100763,Abnormality of the lymphatic system,3636,INPPL1
HP:0100763,Abnormality of the lymphatic system,6929,TCF3
HP:0100763,Abnormality of the lymphatic system,2582,GALE
HP:0100763,Abnormality of the lymphatic system,326,AIRE
HP:0100763,Abnormality of the lymphatic system,55329,MNS1
HP:0100763,Abnormality of the lymphatic system,4087,SMAD2
HP:0100763,Abnormality of the lymphatic system,284086,NEK8
HP:0100763,Abnormality of the lymphatic system,7473,WNT3
HP:0100763,Abnormality of the lymphatic system,4838,NODAL
HP:0100763,Abnormality of the lymphatic system,9839,ZEB2
HP:0100763,Abnormality of the lymphatic system,9839,ZEB2
HP:0100763,Abnormality of the lymphatic system,90416,CCDC32
HP:0100763,Abnormality of the lymphatic system,7291,TWIST1
HP:0100763,Abnormality of the lymphatic system,3921,RPSA
HP:0100763,Abnormality of the lymphatic system,63901,FAM111A
HP:0100763,Abnormality of the lymphatic system,745,MYRF
HP:0100763,Abnormality of the lymphatic system,157570,ESCO2
HP:0100763,Abnormality of the lymphatic system,84314,TMEM107
HP:0100763,Abnormality of the lymphatic system,26123,TCTN3
HP:0100763,Abnormality of the lymphatic system,79867,TCTN2
HP:0100763,Abnormality of the lymphatic system,80776,B9D2
HP:0100763,Abnormality of the lymphatic system,79600,TCTN1
HP:0100763,Abnormality of the lymphatic system,57096,RPGRIP1
HP:0100763,Abnormality of the lymphatic system,80184,CEP290
HP:0100763,Abnormality of the lymphatic system,51259,TMEM216
HP:0100763,Abnormality of the lymphatic system,79583,TMEM231
HP:0100763,Abnormality of the lymphatic system,79770,TXNDC15
HP:0100763,Abnormality of the lymphatic system,27077,B9D1
HP:0100763,Abnormality of the lymphatic system,65062,TMEM237
HP:0100763,Abnormality of the lymphatic system,2033,EP300
HP:0100763,Abnormality of the lymphatic system,1387,CREBBP
HP:0100763,Abnormality of the lymphatic system,55012,PPP2R3C
HP:0100763,Abnormality of the lymphatic system,5557,PRIM1
HP:0100763,Abnormality of the lymphatic system,55770,EXOC2
HP:0100763,Abnormality of the lymphatic system,1487,CTBP1
HP:0100763,Abnormality of the lymphatic system,53834,FGFRL1
HP:0100763,Abnormality of the lymphatic system,10815,CPLX1
HP:0100763,Abnormality of the lymphatic system,3954,LETM1
HP:0100763,Abnormality of the lymphatic system,7468,NSD2
HP:0100763,Abnormality of the lymphatic system,1063,CENPF
HP:0100763,Abnormality of the lymphatic system,219844,HYLS1
HP:0100763,Abnormality of the lymphatic system,7547,ZIC3
HP:0100763,Abnormality of the lymphatic system,2657,GDF1
HP:0100763,Abnormality of the lymphatic system,50937,CDON
HP:0100763,Abnormality of the lymphatic system,79645,CLXN
HP:0100763,Abnormality of the lymphatic system,118856,MMP21
HP:0100763,Abnormality of the lymphatic system,25981,DNAH1
HP:0100763,Abnormality of the lymphatic system,115948,ODAD3
HP:0100763,Abnormality of the lymphatic system,352909,DNAAF3
HP:0100763,Abnormality of the lymphatic system,51314,NME8
HP:0100763,Abnormality of the lymphatic system,54970,TTC12
HP:0100763,Abnormality of the lymphatic system,2302,FOXJ1
HP:0100763,Abnormality of the lymphatic system,221421,RSPH9
HP:0100763,Abnormality of the lymphatic system,55036,CCDC40
HP:0100763,Abnormality of the lymphatic system,64446,DNAI2
HP:0100763,Abnormality of the lymphatic system,8382,NME5
HP:0100763,Abnormality of the lymphatic system,6674,SPAG1
HP:0100763,Abnormality of the lymphatic system,83544,DNAL1
HP:0100763,Abnormality of the lymphatic system,89765,RSPH1
HP:0100763,Abnormality of the lymphatic system,83538,ODAD4
HP:0100763,Abnormality of the lymphatic system,200373,CFAP221
HP:0100763,Abnormality of the lymphatic system,374407,DNAJB13
HP:0100763,Abnormality of the lymphatic system,161582,DNAAF4
HP:0100763,Abnormality of the lymphatic system,161582,DNAAF4
HP:0100763,Abnormality of the lymphatic system,2622,GAS8
HP:0100763,Abnormality of the lymphatic system,23639,DNAAF11
HP:0100763,Abnormality of the lymphatic system,27019,DNAI1
HP:0100763,Abnormality of the lymphatic system,54919,DNAAF5
HP:0100763,Abnormality of the lymphatic system,6103,RPGR
HP:0100763,Abnormality of the lymphatic system,85452,CFAP74
HP:0100763,Abnormality of the lymphatic system,388389,CCDC103
HP:0100763,Abnormality of the lymphatic system,93233,ODAD1
HP:0100763,Abnormality of the lymphatic system,55130,ODAD2
HP:0100763,Abnormality of the lymphatic system,1767,DNAH5
HP:0100763,Abnormality of the lymphatic system,83861,RSPH3
HP:0100763,Abnormality of the lymphatic system,345643,MCIDAS
HP:0100763,Abnormality of the lymphatic system,1770,DNAH9
HP:0100763,Abnormality of the lymphatic system,246176,GAS2L2
HP:0100763,Abnormality of the lymphatic system,54768,HYDIN
HP:0100763,Abnormality of the lymphatic system,27148,STK36
HP:0100763,Abnormality of the lymphatic system,92749,DRC1
HP:0100763,Abnormality of the lymphatic system,152110,NEK10
HP:0100763,Abnormality of the lymphatic system,8481,OFD1
HP:0100763,Abnormality of the lymphatic system,85478,CCDC65
HP:0100763,Abnormality of the lymphatic system,51364,ZMYND10
HP:0100763,Abnormality of the lymphatic system,55172,DNAAF2
HP:0100763,Abnormality of the lymphatic system,345895,RSPH4A
HP:0100763,Abnormality of the lymphatic system,56683,CFAP298
HP:0100763,Abnormality of the lymphatic system,79925,SPEF2
HP:0100763,Abnormality of the lymphatic system,10309,CCNO
HP:0100763,Abnormality of the lymphatic system,115399,LRRC56
HP:0100763,Abnormality of the lymphatic system,139212,DNAAF6
HP:0100763,Abnormality of the lymphatic system,123872,DNAAF1
HP:0100763,Abnormality of the lymphatic system,85016,CFAP300
HP:0100763,Abnormality of the lymphatic system,339829,CCDC39
HP:0100763,Abnormality of the lymphatic system,339829,CCDC39
HP:0100763,Abnormality of the lymphatic system,8701,DNAH11
HP:0100763,Abnormality of the lymphatic system,51715,RAB23
HP:0100763,Abnormality of the lymphatic system,51715,RAB23
HP:0100763,Abnormality of the lymphatic system,55159,RFWD3
HP:0100763,Abnormality of the lymphatic system,25790,CFAP45
HP:0100763,Abnormality of the lymphatic system,1954,MEGF8
HP:0100763,Abnormality of the lymphatic system,55997,CFC1
HP:0100763,Abnormality of the lymphatic system,7289,TULP3
HP:0100763,Abnormality of the lymphatic system,1604,CD55
HP:0100763,Abnormality of the lymphatic system,64170,CARD9
HP:0100763,Abnormality of the lymphatic system,171023,ASXL1
HP:0100763,Abnormality of the lymphatic system,171023,ASXL1
HP:0100763,Abnormality of the lymphatic system,54790,TET2
HP:0100763,Abnormality of the lymphatic system,54790,TET2
HP:0100763,Abnormality of the lymphatic system,54790,TET2
HP:0100763,Abnormality of the lymphatic system,54790,TET2
HP:0100763,Abnormality of the lymphatic system,861,RUNX1
HP:0100763,Abnormality of the lymphatic system,6427,SRSF2
HP:0100763,Abnormality of the lymphatic system,6427,SRSF2
HP:0100763,Abnormality of the lymphatic system,355,FAS
HP:0100763,Abnormality of the lymphatic system,355,FAS
HP:0100763,Abnormality of the lymphatic system,356,FASLG
HP:0100763,Abnormality of the lymphatic system,5580,PRKCD
HP:0100763,Abnormality of the lymphatic system,5580,PRKCD
HP:0100763,Abnormality of the lymphatic system,5580,PRKCD
HP:0100763,Abnormality of the lymphatic system,843,CASP10
HP:0100763,Abnormality of the lymphatic system,843,CASP10
HP:0100763,Abnormality of the lymphatic system,10125,RASGRP1
HP:0100763,Abnormality of the lymphatic system,10125,RASGRP1
HP:0100763,Abnormality of the lymphatic system,90268,OTULIN
HP:0100763,Abnormality of the lymphatic system,3071,NCKAP1L
HP:0100763,Abnormality of the lymphatic system,144811,LACC1
HP:0100763,Abnormality of the lymphatic system,4282,MIF
HP:0100763,Abnormality of the lymphatic system,3569,IL6
HP:0100763,Abnormality of the lymphatic system,114548,NLRP3
HP:0100763,Abnormality of the lymphatic system,114548,NLRP3
HP:0100763,Abnormality of the lymphatic system,114548,NLRP3
HP:0100763,Abnormality of the lymphatic system,1493,CTLA4
HP:0100763,Abnormality of the lymphatic system,1493,CTLA4
HP:0100763,Abnormality of the lymphatic system,1493,CTLA4
HP:0100763,Abnormality of the lymphatic system,1493,CTLA4
HP:0100763,Abnormality of the lymphatic system,1493,CTLA4
HP:0100763,Abnormality of the lymphatic system,4598,MVK
HP:0100763,Abnormality of the lymphatic system,4598,MVK
HP:0100763,Abnormality of the lymphatic system,4598,MVK
HP:0100763,Abnormality of the lymphatic system,3815,KIT
HP:0100763,Abnormality of the lymphatic system,3815,KIT
HP:0100763,Abnormality of the lymphatic system,987,LRBA
HP:0100763,Abnormality of the lymphatic system,811,CALR
HP:0100763,Abnormality of the lymphatic system,4352,MPL
HP:0100763,Abnormality of the lymphatic system,3717,JAK2
HP:0100763,Abnormality of the lymphatic system,7518,XRCC4
HP:0100763,Abnormality of the lymphatic system,3981,LIG4
HP:0100763,Abnormality of the lymphatic system,3981,LIG4
HP:0100763,Abnormality of the lymphatic system,7174,TPP2
HP:0100763,Abnormality of the lymphatic system,7174,TPP2
HP:0100763,Abnormality of the lymphatic system,6775,STAT4
HP:0100763,Abnormality of the lymphatic system,6775,STAT4
HP:0100763,Abnormality of the lymphatic system,6775,STAT4
HP:0100763,Abnormality of the lymphatic system,6775,STAT4
HP:0100763,Abnormality of the lymphatic system,3560,IL2RB
HP:0100763,Abnormality of the lymphatic system,3560,IL2RB
HP:0100763,Abnormality of the lymphatic system,79722,ANKRD55
HP:0100763,Abnormality of the lymphatic system,26191,PTPN22
HP:0100763,Abnormality of the lymphatic system,26191,PTPN22
HP:0100763,Abnormality of the lymphatic system,919,CD247
HP:0100763,Abnormality of the lymphatic system,3559,IL2RA
HP:0100763,Abnormality of the lymphatic system,3559,IL2RA
HP:0100763,Abnormality of the lymphatic system,5771,PTPN2
HP:0100763,Abnormality of the lymphatic system,939,CD27
HP:0100763,Abnormality of the lymphatic system,23149,FCHO1
HP:0100763,Abnormality of the lymphatic system,2130,EWSR1
HP:0100763,Abnormality of the lymphatic system,3162,HMOX1
HP:0100763,Abnormality of the lymphatic system,841,CASP8
HP:0100763,Abnormality of the lymphatic system,56259,CTNNBL1
HP:0100763,Abnormality of the lymphatic system,54,ACP5
HP:0100763,Abnormality of the lymphatic system,6772,STAT1
HP:0100763,Abnormality of the lymphatic system,930,CD19
HP:0100763,Abnormality of the lymphatic system,930,CD19
HP:0100763,Abnormality of the lymphatic system,23495,TNFRSF13B
HP:0100763,Abnormality of the lymphatic system,23495,TNFRSF13B
HP:0100763,Abnormality of the lymphatic system,115650,TNFRSF13C
HP:0100763,Abnormality of the lymphatic system,115650,TNFRSF13C
HP:0100763,Abnormality of the lymphatic system,1380,CR2
HP:0100763,Abnormality of the lymphatic system,1380,CR2
HP:0100763,Abnormality of the lymphatic system,1380,CR2
HP:0100763,Abnormality of the lymphatic system,29851,ICOS
HP:0100763,Abnormality of the lymphatic system,29851,ICOS
HP:0100763,Abnormality of the lymphatic system,29851,ICOS
HP:0100763,Abnormality of the lymphatic system,6786,STIM1
HP:0100763,Abnormality of the lymphatic system,1130,LYST
HP:0100763,Abnormality of the lymphatic system,1130,LYST
HP:0100763,Abnormality of the lymphatic system,56984,PSMG2
HP:0100763,Abnormality of the lymphatic system,7374,UNG
HP:0100763,Abnormality of the lymphatic system,28755,TRAC
HP:0100763,Abnormality of the lymphatic system,595,CCND1
HP:0100763,Abnormality of the lymphatic system,595,CCND1
HP:0100763,Abnormality of the lymphatic system,3492,IGH
HP:0100763,Abnormality of the lymphatic system,3492,IGH
HP:0100763,Abnormality of the lymphatic system,3492,IGH
HP:0100763,Abnormality of the lymphatic system,330,BIRC3
HP:0100763,Abnormality of the lymphatic system,10892,MALT1
HP:0100763,Abnormality of the lymphatic system,27086,FOXP1
HP:0100763,Abnormality of the lymphatic system,8915,BCL10
HP:0100763,Abnormality of the lymphatic system,3572,IL6ST
HP:0100763,Abnormality of the lymphatic system,9636,ISG15
HP:0100763,Abnormality of the lymphatic system,6049,RNF6
HP:0100763,Abnormality of the lymphatic system,7048,TGFBR2
HP:0100763,Abnormality of the lymphatic system,51741,WWOX
HP:0100763,Abnormality of the lymphatic system,9940,DLEC1
HP:0100763,Abnormality of the lymphatic system,6609,SMPD1
HP:0100763,Abnormality of the lymphatic system,2624,GATA2
HP:0100763,Abnormality of the lymphatic system,5896,RAG1
HP:0100763,Abnormality of the lymphatic system,5896,RAG1
HP:0100763,Abnormality of the lymphatic system,5897,RAG2
HP:0100763,Abnormality of the lymphatic system,5897,RAG2
HP:0100763,Abnormality of the lymphatic system,64421,DCLRE1C
HP:0100763,Abnormality of the lymphatic system,64421,DCLRE1C
HP:0100763,Abnormality of the lymphatic system,4210,MEFV
HP:0100763,Abnormality of the lymphatic system,4210,MEFV
HP:0100763,Abnormality of the lymphatic system,5551,PRF1
HP:0100763,Abnormality of the lymphatic system,5551,PRF1
HP:0100763,Abnormality of the lymphatic system,3575,IL7R
HP:0100763,Abnormality of the lymphatic system,3575,IL7R
HP:0100763,Abnormality of the lymphatic system,3575,IL7R
HP:0100763,Abnormality of the lymphatic system,8676,STX11
HP:0100763,Abnormality of the lymphatic system,8676,STX11
HP:0100763,Abnormality of the lymphatic system,5293,PIK3CD
HP:0100763,Abnormality of the lymphatic system,5293,PIK3CD
HP:0100763,Abnormality of the lymphatic system,5295,PIK3R1
HP:0100763,Abnormality of the lymphatic system,57169,ZNFX1
HP:0100763,Abnormality of the lymphatic system,5692,PSMB4
HP:0100763,Abnormality of the lymphatic system,5698,PSMB9
HP:0100763,Abnormality of the lymphatic system,8565,YARS1
HP:0100763,Abnormality of the lymphatic system,50943,FOXP3
HP:0100763,Abnormality of the lymphatic system,50943,FOXP3
HP:0100763,Abnormality of the lymphatic system,1535,CYBA
HP:0100763,Abnormality of the lymphatic system,64127,NOD2
HP:0100763,Abnormality of the lymphatic system,51311,TLR8
HP:0100763,Abnormality of the lymphatic system,4615,MYD88
HP:0100763,Abnormality of the lymphatic system,1536,CYBB
HP:0100763,Abnormality of the lymphatic system,3394,IRF8
HP:0100763,Abnormality of the lymphatic system,3394,IRF8
HP:0100763,Abnormality of the lymphatic system,940,CD28
HP:0100763,Abnormality of the lymphatic system,940,CD28
HP:0100763,Abnormality of the lymphatic system,7133,TNFRSF1B
HP:0100763,Abnormality of the lymphatic system,7133,TNFRSF1B
HP:0100763,Abnormality of the lymphatic system,149233,IL23R
HP:0100763,Abnormality of the lymphatic system,3586,IL10
HP:0100763,Abnormality of the lymphatic system,3586,IL10
HP:0100763,Abnormality of the lymphatic system,1230,CCR1
HP:0100763,Abnormality of the lymphatic system,3592,IL12A
HP:0100763,Abnormality of the lymphatic system,101928376,IL12A-AS1
HP:0100763,Abnormality of the lymphatic system,3106,HLA-B
HP:0100763,Abnormality of the lymphatic system,7099,TLR4
HP:0100763,Abnormality of the lymphatic system,3459,IFNGR1
HP:0100763,Abnormality of the lymphatic system,3459,IFNGR1
HP:0100763,Abnormality of the lymphatic system,720,C4A
HP:0100763,Abnormality of the lymphatic system,720,C4A
HP:0100763,Abnormality of the lymphatic system,337867,UBAC2
HP:0100763,Abnormality of the lymphatic system,51752,ERAP1
HP:0100763,Abnormality of the lymphatic system,8302,KLRC4
HP:0100763,Abnormality of the lymphatic system,4688,NCF2
HP:0100763,Abnormality of the lymphatic system,100151683,RNU4ATAC
HP:0100763,Abnormality of the lymphatic system,100151683,RNU4ATAC
HP:0100763,Abnormality of the lymphatic system,6696,SPP1
HP:0100763,Abnormality of the lymphatic system,6696,SPP1
HP:0100763,Abnormality of the lymphatic system,6303,SAT1
HP:0100763,Abnormality of the lymphatic system,3654,IRAK1
HP:0100763,Abnormality of the lymphatic system,3654,IRAK1
HP:0100763,Abnormality of the lymphatic system,1776,DNASE1L3
HP:0100763,Abnormality of the lymphatic system,596,BCL2
HP:0100763,Abnormality of the lymphatic system,604,BCL6
HP:0100763,Abnormality of the lymphatic system,4173,MCM4
HP:0100763,Abnormality of the lymphatic system,10312,TCIRG1
HP:0100763,Abnormality of the lymphatic system,1186,CLCN7
HP:0100763,Abnormality of the lymphatic system,29887,SNX10
HP:0100763,Abnormality of the lymphatic system,8600,TNFSF11
HP:0100763,Abnormality of the lymphatic system,201294,UNC13D
HP:0100763,Abnormality of the lymphatic system,6813,STXBP2
HP:0100763,Abnormality of the lymphatic system,6813,STXBP2
HP:0100763,Abnormality of the lymphatic system,55315,SLC29A3
HP:0100763,Abnormality of the lymphatic system,55315,SLC29A3
HP:0100763,Abnormality of the lymphatic system,57379,AICDA
HP:0100763,Abnormality of the lymphatic system,9948,WDR1
HP:0100763,Abnormality of the lymphatic system,7132,TNFRSF1A
HP:0100763,Abnormality of the lymphatic system,9837,GINS1
HP:0100763,Abnormality of the lymphatic system,1991,ELANE
HP:0100763,Abnormality of the lymphatic system,5978,REST
HP:0100763,Abnormality of the lymphatic system,129563,DIS3L2
HP:0100763,Abnormality of the lymphatic system,675,BRCA2
HP:0100763,Abnormality of the lymphatic system,675,BRCA2
HP:0100763,Abnormality of the lymphatic system,9319,TRIP13
HP:0100763,Abnormality of the lymphatic system,10155,TRIM28
HP:0100763,Abnormality of the lymphatic system,11281,POU6F2
HP:0100763,Abnormality of the lymphatic system,2719,GPC3
HP:0100763,Abnormality of the lymphatic system,283120,H19
HP:0100763,Abnormality of the lymphatic system,4068,SH2D1A
HP:0100763,Abnormality of the lymphatic system,331,XIAP
HP:0100763,Abnormality of the lymphatic system,2215,FCGR3B
HP:0100763,Abnormality of the lymphatic system,3684,ITGAM
HP:0100763,Abnormality of the lymphatic system,221895,JAZF1
HP:0100763,Abnormality of the lymphatic system,11277,TREX1
HP:0100763,Abnormality of the lymphatic system,7292,TNFSF4
HP:0100763,Abnormality of the lymphatic system,640,BLK
HP:0100763,Abnormality of the lymphatic system,3500,IGHG1
HP:0100763,Abnormality of the lymphatic system,55024,BANK1
HP:0100763,Abnormality of the lymphatic system,5133,PDCD1
HP:0100763,Abnormality of the lymphatic system,2113,ETS1
HP:0100763,Abnormality of the lymphatic system,2213,FCGR2B
HP:0100763,Abnormality of the lymphatic system,10318,TNIP1
HP:0100763,Abnormality of the lymphatic system,7332,UBE2L3
HP:0100763,Abnormality of the lymphatic system,79932,KIAA0319L
HP:0100763,Abnormality of the lymphatic system,4204,MECP2
HP:0100763,Abnormality of the lymphatic system,3663,IRF5
HP:0100763,Abnormality of the lymphatic system,721,C4B
HP:0100763,Abnormality of the lymphatic system,1773,DNASE1
HP:0100763,Abnormality of the lymphatic system,51284,TLR7
HP:0100763,Abnormality of the lymphatic system,54899,PXK
HP:0100763,Abnormality of the lymphatic system,7128,TNFAIP3
HP:0100763,Abnormality of the lymphatic system,427,ASAH1
HP:0100763,Abnormality of the lymphatic system,84061,MAGT1
HP:0100763,Abnormality of the lymphatic system,10616,RBCK1
HP:0100763,Abnormality of the lymphatic system,10095,ARPC1B
HP:0100763,Abnormality of the lymphatic system,440275,EIF2AK4
HP:0100763,Abnormality of the lymphatic system,79415,CYBC1
HP:0100763,Abnormality of the lymphatic system,672,BRCA1
HP:0100763,Abnormality of the lymphatic system,285282,RABL3
HP:0100763,Abnormality of the lymphatic system,7157,TP53
HP:0100763,Abnormality of the lymphatic system,79728,PALB2
HP:0100763,Abnormality of the lymphatic system,4089,SMAD4
HP:0100763,Abnormality of the lymphatic system,23022,PALLD
HP:0100763,Abnormality of the lymphatic system,4790,NFKB1
HP:0100763,Abnormality of the lymphatic system,4791,NFKB2
HP:0100763,Abnormality of the lymphatic system,8742,TNFSF12
HP:0100763,Abnormality of the lymphatic system,931,MS4A1
HP:0100763,Abnormality of the lymphatic system,975,CD81
HP:0100763,Abnormality of the lymphatic system,359948,IRF2BP2
HP:0100763,Abnormality of the lymphatic system,359948,IRF2BP2
HP:0100763,Abnormality of the lymphatic system,653361,NCF1
HP:0100763,Abnormality of the lymphatic system,5873,RAB27A
HP:0100763,Abnormality of the lymphatic system,970,CD70
HP:0100763,Abnormality of the lymphatic system,3702,ITK
