hpo_id,hpo_name,ncbi_gene_id,gene_symbol
HP:0000036,Abnormal penis morphology,9049,AIP
HP:0000036,Abnormal penis morphology,9839,ZEB2
HP:0000036,Abnormal penis morphology,9839,ZEB2
HP:0000036,Abnormal penis morphology,5447,POR
HP:0000036,Abnormal penis morphology,374879,ZNF699
HP:0000036,Abnormal penis morphology,23028,KDM1A
HP:0000036,Abnormal penis morphology,23028,KDM1A
HP:0000036,Abnormal penis morphology,7750,ZMYM2
HP:0000036,Abnormal penis morphology,9578,CDC42BPB
HP:0000036,Abnormal penis morphology,1859,DYRK1A
HP:0000036,Abnormal penis morphology,833,CARS1
HP:0000036,Abnormal penis morphology,4214,MAP3K1
HP:0000036,Abnormal penis morphology,6736,SRY
HP:0000036,Abnormal penis morphology,4659,PPP1R12A
HP:0000036,Abnormal penis morphology,3209,HOXA13
HP:0000036,Abnormal penis morphology,1974,EIF4A2
HP:0000036,Abnormal penis morphology,26235,FBXL4
HP:0000036,Abnormal penis morphology,1947,EFNB1
HP:0000036,Abnormal penis morphology,1947,EFNB1
HP:0000036,Abnormal penis morphology,4204,MECP2
HP:0000036,Abnormal penis morphology,4204,MECP2
HP:0000036,Abnormal penis morphology,9820,CUL7
HP:0000036,Abnormal penis morphology,9820,CUL7
HP:0000036,Abnormal penis morphology,23363,OBSL1
HP:0000036,Abnormal penis morphology,83987,CCDC8
HP:0000036,Abnormal penis morphology,79848,CSPP1
HP:0000036,Abnormal penis morphology,267010,RNU12
HP:0000036,Abnormal penis morphology,267010,RNU12
HP:0000036,Abnormal penis morphology,5932,RBBP8
HP:0000036,Abnormal penis morphology,116931,MED12L
HP:0000036,Abnormal penis morphology,8239,USP9X
HP:0000036,Abnormal penis morphology,5189,PEX1
HP:0000036,Abnormal penis morphology,5189,PEX1
HP:0000036,Abnormal penis morphology,284058,KANSL1
HP:0000036,Abnormal penis morphology,284058,KANSL1
HP:0000036,Abnormal penis morphology,4853,NOTCH2
HP:0000036,Abnormal penis morphology,4853,NOTCH2
HP:0000036,Abnormal penis morphology,7020,TFAP2A
HP:0000036,Abnormal penis morphology,1281,COL3A1
HP:0000036,Abnormal penis morphology,10815,CPLX1
HP:0000036,Abnormal penis morphology,10815,CPLX1
HP:0000036,Abnormal penis morphology,54872,PIGG
HP:0000036,Abnormal penis morphology,7469,NELFA
HP:0000036,Abnormal penis morphology,1487,CTBP1
HP:0000036,Abnormal penis morphology,1487,CTBP1
HP:0000036,Abnormal penis morphology,3954,LETM1
HP:0000036,Abnormal penis morphology,3954,LETM1
HP:0000036,Abnormal penis morphology,7468,NSD2
HP:0000036,Abnormal penis morphology,7468,NSD2
HP:0000036,Abnormal penis morphology,54968,TMEM70
HP:0000036,Abnormal penis morphology,54968,TMEM70
HP:0000036,Abnormal penis morphology,57178,ZMIZ1
HP:0000036,Abnormal penis morphology,8642,DCHS1
HP:0000036,Abnormal penis morphology,8642,DCHS1
HP:0000036,Abnormal penis morphology,54888,NSUN2
HP:0000036,Abnormal penis morphology,54880,BCOR
HP:0000036,Abnormal penis morphology,54880,BCOR
HP:0000036,Abnormal penis morphology,54880,BCOR
HP:0000036,Abnormal penis morphology,8260,NAA10
HP:0000036,Abnormal penis morphology,8260,NAA10
HP:0000036,Abnormal penis morphology,54914,FOCAD
HP:0000036,Abnormal penis morphology,8363,H4C11
HP:0000036,Abnormal penis morphology,6134,RPL10
HP:0000036,Abnormal penis morphology,6134,RPL10
HP:0000036,Abnormal penis morphology,6134,RPL10
HP:0000036,Abnormal penis morphology,2263,FGFR2
HP:0000036,Abnormal penis morphology,9772,TMEM94
HP:0000036,Abnormal penis morphology,9725,TMEM63A
HP:0000036,Abnormal penis morphology,6138,RPL15
HP:0000036,Abnormal penis morphology,6224,RPS20
HP:0000036,Abnormal penis morphology,6165,RPL35A
HP:0000036,Abnormal penis morphology,6165,RPL35A
HP:0000036,Abnormal penis morphology,6132,RPL8
HP:0000036,Abnormal penis morphology,6223,RPS19
HP:0000036,Abnormal penis morphology,6232,RPS27
HP:0000036,Abnormal penis morphology,55027,HEATR3
HP:0000036,Abnormal penis morphology,6160,RPL31
HP:0000036,Abnormal penis morphology,6201,RPS7
HP:0000036,Abnormal penis morphology,6155,RPL27
HP:0000036,Abnormal penis morphology,6234,RPS28
HP:0000036,Abnormal penis morphology,6135,RPL11
HP:0000036,Abnormal penis morphology,6229,RPS24
HP:0000036,Abnormal penis morphology,6125,RPL5
HP:0000036,Abnormal penis morphology,6204,RPS10
HP:0000036,Abnormal penis morphology,2623,GATA1
HP:0000036,Abnormal penis morphology,6133,RPL9
HP:0000036,Abnormal penis morphology,6231,RPS26
HP:0000036,Abnormal penis morphology,11224,RPL35
HP:0000036,Abnormal penis morphology,6218,RPS17
HP:0000036,Abnormal penis morphology,6154,RPL26
HP:0000036,Abnormal penis morphology,6210,RPS15A
HP:0000036,Abnormal penis morphology,90121,TSR2
HP:0000036,Abnormal penis morphology,6141,RPL18
HP:0000036,Abnormal penis morphology,6235,RPS29
HP:0000036,Abnormal penis morphology,51816,ADA2
HP:0000036,Abnormal penis morphology,1523,CUX1
HP:0000036,Abnormal penis morphology,22827,PUF60
HP:0000036,Abnormal penis morphology,6477,SIAH1
HP:0000036,Abnormal penis morphology,8473,OGT
HP:0000036,Abnormal penis morphology,10765,KDM5B
HP:0000036,Abnormal penis morphology,5308,PITX2
HP:0000036,Abnormal penis morphology,5308,PITX2
HP:0000036,Abnormal penis morphology,2296,FOXC1
HP:0000036,Abnormal penis morphology,27125,AFF4
HP:0000036,Abnormal penis morphology,1387,CREBBP
HP:0000036,Abnormal penis morphology,1387,CREBBP
HP:0000036,Abnormal penis morphology,1387,CREBBP
HP:0000036,Abnormal penis morphology,29998,BICRA
HP:0000036,Abnormal penis morphology,2033,EP300
HP:0000036,Abnormal penis morphology,2033,EP300
HP:0000036,Abnormal penis morphology,26128,KIFBP
HP:0000036,Abnormal penis morphology,3039,HBA1
HP:0000036,Abnormal penis morphology,3040,HBA2
HP:0000036,Abnormal penis morphology,6928,HNF1B
HP:0000036,Abnormal penis morphology,6928,HNF1B
HP:0000036,Abnormal penis morphology,50945,TBX22
HP:0000036,Abnormal penis morphology,50945,TBX22
HP:0000036,Abnormal penis morphology,284654,RSPO1
HP:0000036,Abnormal penis morphology,1312,COMT
HP:0000036,Abnormal penis morphology,221037,JMJD1C
HP:0000036,Abnormal penis morphology,2812,GP1BB
HP:0000036,Abnormal penis morphology,6239,RREB1
HP:0000036,Abnormal penis morphology,7290,HIRA
HP:0000036,Abnormal penis morphology,9632,SEC24C
HP:0000036,Abnormal penis morphology,7353,UFD1
HP:0000036,Abnormal penis morphology,421,ARVCF
HP:0000036,Abnormal penis morphology,10524,KAT5
HP:0000036,Abnormal penis morphology,8802,SUCLG1
HP:0000036,Abnormal penis morphology,4700,NDUFA6
HP:0000036,Abnormal penis morphology,5144,PDE4D
HP:0000036,Abnormal penis morphology,5144,PDE4D
HP:0000036,Abnormal penis morphology,2475,MTOR
HP:0000036,Abnormal penis morphology,91039,DPP9
HP:0000036,Abnormal penis morphology,6611,SMS
HP:0000036,Abnormal penis morphology,145173,B3GLCT
HP:0000036,Abnormal penis morphology,145173,B3GLCT
HP:0000036,Abnormal penis morphology,673,BRAF
HP:0000036,Abnormal penis morphology,673,BRAF
HP:0000036,Abnormal penis morphology,5894,RAF1
HP:0000036,Abnormal penis morphology,2887,GRB10
HP:0000036,Abnormal penis morphology,51360,MBTPS2
HP:0000036,Abnormal penis morphology,2222,FDFT1
HP:0000036,Abnormal penis morphology,22995,CEP152
HP:0000036,Abnormal penis morphology,6748,SSR4
HP:0000036,Abnormal penis morphology,219844,HYLS1
HP:0000036,Abnormal penis morphology,55181,SMG8
HP:0000036,Abnormal penis morphology,4713,NDUFB7
HP:0000036,Abnormal penis morphology,4702,NDUFA8
HP:0000036,Abnormal penis morphology,10128,LRPPRC
HP:0000036,Abnormal penis morphology,2294,FOXF1
HP:0000036,Abnormal penis morphology,6770,STAR
HP:0000036,Abnormal penis morphology,23556,PIGN
HP:0000036,Abnormal penis morphology,10847,SRCAP
HP:0000036,Abnormal penis morphology,10847,SRCAP
HP:0000036,Abnormal penis morphology,9382,COG1
HP:0000036,Abnormal penis morphology,6595,SMARCA2
HP:0000036,Abnormal penis morphology,57492,ARID1B
HP:0000036,Abnormal penis morphology,57492,ARID1B
HP:0000036,Abnormal penis morphology,1136,CHRNA3
HP:0000036,Abnormal penis morphology,7080,NKX2-1
HP:0000036,Abnormal penis morphology,222663,SCUBE3
HP:0000036,Abnormal penis morphology,83879,CDCA7
HP:0000036,Abnormal penis morphology,53834,FGFRL1
HP:0000036,Abnormal penis morphology,5828,PEX2
HP:0000036,Abnormal penis morphology,5828,PEX2
HP:0000036,Abnormal penis morphology,57459,GATAD2B
HP:0000036,Abnormal penis morphology,78989,COLEC11
HP:0000036,Abnormal penis morphology,3187,HNRNPH1
HP:0000036,Abnormal penis morphology,9652,SKIC3
HP:0000036,Abnormal penis morphology,5631,PRPS1
HP:0000036,Abnormal penis morphology,55670,PEX26
HP:0000036,Abnormal penis morphology,5824,PEX19
HP:0000036,Abnormal penis morphology,8504,PEX3
HP:0000036,Abnormal penis morphology,8799,PEX11B
HP:0000036,Abnormal penis morphology,9409,PEX16
HP:0000036,Abnormal penis morphology,5190,PEX6
HP:0000036,Abnormal penis morphology,5830,PEX5
HP:0000036,Abnormal penis morphology,5193,PEX12
HP:0000036,Abnormal penis morphology,5194,PEX13
HP:0000036,Abnormal penis morphology,5195,PEX14
HP:0000036,Abnormal penis morphology,5192,PEX10
HP:0000036,Abnormal penis morphology,10159,ATP6AP2
HP:0000036,Abnormal penis morphology,10586,MAB21L2
HP:0000036,Abnormal penis morphology,55209,SETD5
HP:0000036,Abnormal penis morphology,998,CDC42
HP:0000036,Abnormal penis morphology,998,CDC42
HP:0000036,Abnormal penis morphology,10982,MAPRE2
HP:0000036,Abnormal penis morphology,10982,MAPRE2
HP:0000036,Abnormal penis morphology,8831,SYNGAP1
HP:0000036,Abnormal penis morphology,6597,SMARCA4
HP:0000036,Abnormal penis morphology,6598,SMARCB1
HP:0000036,Abnormal penis morphology,6659,SOX4
HP:0000036,Abnormal penis morphology,8289,ARID1A
HP:0000036,Abnormal penis morphology,5977,DPF2
HP:0000036,Abnormal penis morphology,6601,SMARCC2
HP:0000036,Abnormal penis morphology,6602,SMARCD1
HP:0000036,Abnormal penis morphology,196528,ARID2
HP:0000036,Abnormal penis morphology,6605,SMARCE1
HP:0000036,Abnormal penis morphology,6664,SOX11
HP:0000036,Abnormal penis morphology,134701,RIPPLY2
HP:0000036,Abnormal penis morphology,10683,DLL3
HP:0000036,Abnormal penis morphology,3955,LFNG
HP:0000036,Abnormal penis morphology,84667,HES7
HP:0000036,Abnormal penis morphology,145873,MESP2
HP:0000036,Abnormal penis morphology,25,ABL1
HP:0000036,Abnormal penis morphology,545,ATR
HP:0000036,Abnormal penis morphology,5116,PCNT
HP:0000036,Abnormal penis morphology,5723,PSPH
HP:0000036,Abnormal penis morphology,1589,CYP21A2
HP:0000036,Abnormal penis morphology,4796,TONSL
HP:0000036,Abnormal penis morphology,5879,RAC1
HP:0000036,Abnormal penis morphology,5879,RAC1
HP:0000036,Abnormal penis morphology,51780,KDM3B
HP:0000036,Abnormal penis morphology,4724,NDUFS4
HP:0000036,Abnormal penis morphology,4000,LMNA
HP:0000036,Abnormal penis morphology,10269,ZMPSTE24
HP:0000036,Abnormal penis morphology,10269,ZMPSTE24
HP:0000036,Abnormal penis morphology,9203,ZMYM3
HP:0000036,Abnormal penis morphology,1468,SLC25A10
HP:0000036,Abnormal penis morphology,203068,TUBB
HP:0000036,Abnormal penis morphology,5604,MAP2K1
HP:0000036,Abnormal penis morphology,8294,H4C9
HP:0000036,Abnormal penis morphology,10046,MAMLD1
HP:0000036,Abnormal penis morphology,10046,MAMLD1
HP:0000036,Abnormal penis morphology,4534,MTM1
HP:0000036,Abnormal penis morphology,4750,NEK1
HP:0000036,Abnormal penis morphology,201595,STT3B
HP:0000036,Abnormal penis morphology,201595,STT3B
HP:0000036,Abnormal penis morphology,6938,TCF12
HP:0000036,Abnormal penis morphology,91801,ALKBH8
HP:0000036,Abnormal penis morphology,4983,OPHN1
HP:0000036,Abnormal penis morphology,4281,MID1
HP:0000036,Abnormal penis morphology,374654,KIF7
HP:0000036,Abnormal penis morphology,58,ACTA1
HP:0000036,Abnormal penis morphology,4703,NEB
HP:0000036,Abnormal penis morphology,131377,KLHL40
HP:0000036,Abnormal penis morphology,10324,KLHL41
HP:0000036,Abnormal penis morphology,56203,LMOD3
HP:0000036,Abnormal penis morphology,1723,DHODH
HP:0000036,Abnormal penis morphology,1528,CYB5A
HP:0000036,Abnormal penis morphology,1528,CYB5A
HP:0000036,Abnormal penis morphology,1586,CYP17A1
HP:0000036,Abnormal penis morphology,1586,CYP17A1
HP:0000036,Abnormal penis morphology,1841,DTYMK
HP:0000036,Abnormal penis morphology,4010,LMX1B
HP:0000036,Abnormal penis morphology,6812,STXBP1
HP:0000036,Abnormal penis morphology,367,AR
HP:0000036,Abnormal penis morphology,367,AR
HP:0000036,Abnormal penis morphology,367,AR
HP:0000036,Abnormal penis morphology,79947,DHDDS
HP:0000036,Abnormal penis morphology,56623,INPP5E
HP:0000036,Abnormal penis morphology,56623,INPP5E
HP:0000036,Abnormal penis morphology,84634,KISS1R
HP:0000036,Abnormal penis morphology,84634,KISS1R
HP:0000036,Abnormal penis morphology,26012,NSMF
HP:0000036,Abnormal penis morphology,26012,NSMF
HP:0000036,Abnormal penis morphology,1161,ERCC8
HP:0000036,Abnormal penis morphology,9723,SEMA3E
HP:0000036,Abnormal penis morphology,9723,SEMA3E
HP:0000036,Abnormal penis morphology,3703,STT3A
HP:0000036,Abnormal penis morphology,10584,COLEC10
HP:0000036,Abnormal penis morphology,23522,KAT6B
HP:0000036,Abnormal penis morphology,1889,ECE1
HP:0000036,Abnormal penis morphology,3952,LEP
HP:0000036,Abnormal penis morphology,2796,GNRH1
HP:0000036,Abnormal penis morphology,2796,GNRH1
HP:0000036,Abnormal penis morphology,2796,GNRH1
HP:0000036,Abnormal penis morphology,2688,GH1
HP:0000036,Abnormal penis morphology,815,CAMK2A
HP:0000036,Abnormal penis morphology,79140,CCDC28B
HP:0000036,Abnormal penis morphology,79087,ALG12
HP:0000036,Abnormal penis morphology,79087,ALG12
HP:0000036,Abnormal penis morphology,23116,TOGARAM1
HP:0000036,Abnormal penis morphology,84823,LMNB2
HP:0000036,Abnormal penis morphology,9896,FIG4
HP:0000036,Abnormal penis morphology,9896,FIG4
HP:0000036,Abnormal penis morphology,55697,VAC14
HP:0000036,Abnormal penis morphology,283987,HID1
HP:0000036,Abnormal penis morphology,1656,DDX6
HP:0000036,Abnormal penis morphology,132158,GLYCTK
HP:0000036,Abnormal penis morphology,80776,B9D2
HP:0000036,Abnormal penis morphology,55148,UBR7
HP:0000036,Abnormal penis morphology,10011,SRA1
HP:0000036,Abnormal penis morphology,2798,GNRHR
HP:0000036,Abnormal penis morphology,2798,GNRHR
HP:0000036,Abnormal penis morphology,558,AXL
HP:0000036,Abnormal penis morphology,1009,CDH11
HP:0000036,Abnormal penis morphology,1954,MEGF8
HP:0000036,Abnormal penis morphology,2783,GNB2
HP:0000036,Abnormal penis morphology,1028,CDKN1C
HP:0000036,Abnormal penis morphology,26005,C2CD3
HP:0000036,Abnormal penis morphology,26040,SETBP1
HP:0000036,Abnormal penis morphology,26040,SETBP1
HP:0000036,Abnormal penis morphology,63901,FAM111A
HP:0000036,Abnormal penis morphology,7840,ALMS1
HP:0000036,Abnormal penis morphology,253738,EBF3
HP:0000036,Abnormal penis morphology,8879,SGPL1
HP:0000036,Abnormal penis morphology,148867,SLC30A7
HP:0000036,Abnormal penis morphology,80067,DCAF17
HP:0000036,Abnormal penis morphology,80067,DCAF17
HP:0000036,Abnormal penis morphology,10236,HNRNPR
HP:0000036,Abnormal penis morphology,79718,TBL1XR1
HP:0000036,Abnormal penis morphology,5700,PSMC1
HP:0000036,Abnormal penis morphology,79228,THOC6
HP:0000036,Abnormal penis morphology,3972,LHB
HP:0000036,Abnormal penis morphology,59336,PRDM13
HP:0000036,Abnormal penis morphology,5591,PRKDC
HP:0000036,Abnormal penis morphology,6925,TCF4
HP:0000036,Abnormal penis morphology,6925,TCF4
HP:0000036,Abnormal penis morphology,3911,LAMA5
HP:0000036,Abnormal penis morphology,8242,KDM5C
HP:0000036,Abnormal penis morphology,9968,MED12
HP:0000036,Abnormal penis morphology,10661,KLF1
HP:0000036,Abnormal penis morphology,701,BUB1B
HP:0000036,Abnormal penis morphology,5781,PTPN11
HP:0000036,Abnormal penis morphology,54101,RIPK4
HP:0000036,Abnormal penis morphology,27152,INTU
HP:0000036,Abnormal penis morphology,27152,INTU
HP:0000036,Abnormal penis morphology,5426,POLE
HP:0000036,Abnormal penis morphology,7319,UBE2A
HP:0000036,Abnormal penis morphology,7319,UBE2A
HP:0000036,Abnormal penis morphology,10535,RNASEH2A
HP:0000036,Abnormal penis morphology,84153,RNASEH2C
HP:0000036,Abnormal penis morphology,25939,SAMHD1
HP:0000036,Abnormal penis morphology,79621,RNASEH2B
HP:0000036,Abnormal penis morphology,103,ADAR
HP:0000036,Abnormal penis morphology,11277,TREX1
HP:0000036,Abnormal penis morphology,100147744,RNU7-1
HP:0000036,Abnormal penis morphology,100147744,RNU7-1
HP:0000036,Abnormal penis morphology,134353,LSM11
HP:0000036,Abnormal penis morphology,64135,IFIH1
HP:0000036,Abnormal penis morphology,6792,CDKL5
HP:0000036,Abnormal penis morphology,3736,KCNA1
HP:0000036,Abnormal penis morphology,9091,PIGQ
HP:0000036,Abnormal penis morphology,140679,SLC32A1
HP:0000036,Abnormal penis morphology,2775,GNAO1
HP:0000036,Abnormal penis morphology,81603,TRIM8
HP:0000036,Abnormal penis morphology,2902,GRIN1
HP:0000036,Abnormal penis morphology,79751,SLC25A22
HP:0000036,Abnormal penis morphology,150094,SIK1
HP:0000036,Abnormal penis morphology,8573,CASK
HP:0000036,Abnormal penis morphology,23312,DMXL2
HP:0000036,Abnormal penis morphology,2917,GRM7
HP:0000036,Abnormal penis morphology,11284,PNKP
HP:0000036,Abnormal penis morphology,6326,SCN2A
HP:0000036,Abnormal penis morphology,51227,PIGP
HP:0000036,Abnormal penis morphology,6324,SCN1B
HP:0000036,Abnormal penis morphology,4761,NEUROD2
HP:0000036,Abnormal penis morphology,10075,HUWE1
HP:0000036,Abnormal penis morphology,2737,GLI3
HP:0000036,Abnormal penis morphology,2737,GLI3
HP:0000036,Abnormal penis morphology,2074,ERCC6
HP:0000036,Abnormal penis morphology,4808,NHLH2
HP:0000036,Abnormal penis morphology,6866,TAC3
HP:0000036,Abnormal penis morphology,3814,KISS1
HP:0000036,Abnormal penis morphology,10466,COG5
HP:0000036,Abnormal penis morphology,100151683,RNU4ATAC
HP:0000036,Abnormal penis morphology,23314,SATB2
HP:0000036,Abnormal penis morphology,338433,SNORD115-1
HP:0000036,Abnormal penis morphology,23742,NPAP1
HP:0000036,Abnormal penis morphology,7681,MKRN3
HP:0000036,Abnormal penis morphology,3653,IPW
HP:0000036,Abnormal penis morphology,54551,MAGEL2
HP:0000036,Abnormal penis morphology,54551,MAGEL2
HP:0000036,Abnormal penis morphology,54551,MAGEL2
HP:0000036,Abnormal penis morphology,8924,HERC2
HP:0000036,Abnormal penis morphology,100033413,SNORD116-1
HP:0000036,Abnormal penis morphology,791114,PWRN1
HP:0000036,Abnormal penis morphology,145624,PWAR1
HP:0000036,Abnormal penis morphology,55593,OTUD5
HP:0000036,Abnormal penis morphology,55315,SLC29A3
HP:0000036,Abnormal penis morphology,55315,SLC29A3
HP:0000036,Abnormal penis morphology,113179,ADAT3
HP:0000036,Abnormal penis morphology,8882,ZPR1
HP:0000036,Abnormal penis morphology,84162,BLTP1
HP:0000036,Abnormal penis morphology,6492,SIM1
HP:0000036,Abnormal penis morphology,55784,MCTP2
HP:0000036,Abnormal penis morphology,23524,SRRM2
HP:0000036,Abnormal penis morphology,1363,CPE
HP:0000036,Abnormal penis morphology,2068,ERCC2
HP:0000036,Abnormal penis morphology,29925,GMPPB
HP:0000036,Abnormal penis morphology,8925,HERC1
HP:0000036,Abnormal penis morphology,51132,RLIM
HP:0000036,Abnormal penis morphology,7874,USP7
HP:0000036,Abnormal penis morphology,7874,USP7
HP:0000036,Abnormal penis morphology,1108,CHD4
HP:0000036,Abnormal penis morphology,1000,CDH2
HP:0000036,Abnormal penis morphology,80311,KLHL15
HP:0000036,Abnormal penis morphology,1641,DCX
HP:0000036,Abnormal penis morphology,372,ARCN1
HP:0000036,Abnormal penis morphology,7317,UBA1
HP:0000036,Abnormal penis morphology,5277,PIGA
HP:0000036,Abnormal penis morphology,55210,ATAD3A
HP:0000036,Abnormal penis morphology,79633,FAT4
HP:0000036,Abnormal penis morphology,57187,THOC2
HP:0000036,Abnormal penis morphology,4990,SIX6
HP:0000036,Abnormal penis morphology,60,ACTB
HP:0000036,Abnormal penis morphology,9851,KIAA0753
HP:0000036,Abnormal penis morphology,2892,GRIA3
HP:0000036,Abnormal penis morphology,348180,CTU2
HP:0000036,Abnormal penis morphology,340419,RSPO2
HP:0000036,Abnormal penis morphology,7737,RNF113A
HP:0000036,Abnormal penis morphology,6711,SPTBN1
HP:0000036,Abnormal penis morphology,95681,CEP41
HP:0000036,Abnormal penis morphology,29957,SLC25A24
HP:0000036,Abnormal penis morphology,6608,SMO
HP:0000036,Abnormal penis morphology,80152,CENPT
HP:0000036,Abnormal penis morphology,80036,TRPM3
HP:0000036,Abnormal penis morphology,2132,EXT2
HP:0000036,Abnormal penis morphology,60529,ALX4
HP:0000036,Abnormal penis morphology,51317,PHF21A
HP:0000036,Abnormal penis morphology,8567,MADD
HP:0000036,Abnormal penis morphology,8567,MADD
HP:0000036,Abnormal penis morphology,202018,TAPT1
HP:0000036,Abnormal penis morphology,745,MYRF
HP:0000036,Abnormal penis morphology,3284,HSD3B2
HP:0000036,Abnormal penis morphology,4047,LSS
HP:0000036,Abnormal penis morphology,23247,KATNIP
HP:0000036,Abnormal penis morphology,9786,KIAA0586
HP:0000036,Abnormal penis morphology,5718,PSMD12
HP:0000036,Abnormal penis morphology,6261,RYR1
HP:0000036,Abnormal penis morphology,5087,PBX1
HP:0000036,Abnormal penis morphology,523,ATP6V1A
HP:0000036,Abnormal penis morphology,529,ATP6V1E1
HP:0000036,Abnormal penis morphology,1317,SLC31A1
HP:0000036,Abnormal penis morphology,389827,MYMK
HP:0000036,Abnormal penis morphology,101929726,MYMX
HP:0000036,Abnormal penis morphology,55612,FERMT1
HP:0000036,Abnormal penis morphology,55612,FERMT1
HP:0000036,Abnormal penis morphology,10084,PQBP1
HP:0000036,Abnormal penis morphology,55780,ERMARD
HP:0000036,Abnormal penis morphology,10664,CTCF
HP:0000036,Abnormal penis morphology,29072,SETD2
HP:0000036,Abnormal penis morphology,10297,APC2
HP:0000036,Abnormal penis morphology,57724,EPG5
HP:0000036,Abnormal penis morphology,7259,TSPYL1
HP:0000036,Abnormal penis morphology,341640,FREM2
HP:0000036,Abnormal penis morphology,80144,FRAS1
HP:0000036,Abnormal penis morphology,23426,GRIP1
HP:0000036,Abnormal penis morphology,23426,GRIP1
HP:0000036,Abnormal penis morphology,6309,SC5D
